change_id,change_number,title,description,change_type,status,risk_level,computed_risk_score,affected_ci_id,affected_service_id,category,reason,implementation_plan,rollback_plan,test_plan,requested_by,assigned_to,approved_by,implemented_by,scheduled_start,scheduled_end,actual_start,actual_end,created_at,approved_at,closed_at,success,failure_reason,caused_incident
d5169b8e-c0af-487f-bcb9-711e9df2aa8c,CHG0000193,Hardware Upgrade: payment-test-0025,Hardware Upgrade for payment-test-0025. This change involves hardware upgrade activities.,standard,pending,high,0.7504,416bf5d6-d82d-4108-9771-57ea441b2bfc,,Hardware Upgrade,Required hardware upgrade to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply hardware upgrade
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Laura Clark,Amanda White,,,2025-12-18 00:57:20,2025-12-18 05:57:20,,,2025-12-09 00:57:20,,,,,false
6369425d-557c-4ddd-9480-fc7f021d433a,CHG0000194,Security Patch: activemq-stag-0013,Security Patch for activemq-stag-0013. This change involves security patch activities.,standard,resolved,low,0.1139,0379392c-03c1-4954-825f-fc3a305deaeb,3630dfb9-c14d-4f28-a4f2-4de2fc2c434a,Security Patch,Required security patch to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply security patch
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Robert Taylor,Laura Clark,John Smith,James Brown,2026-01-02 18:25:27,2026-01-03 00:25:27,2026-01-02 18:22:27,2026-01-03 00:22:27,2025-12-27 18:25:27,2025-12-30 07:25:27,2026-01-03 00:22:27,true,,false
7949d452-a821-4560-bf29-12d992c64094,CHG0000195,Hardware Upgrade: Infrastructure,Hardware Upgrade for infrastructure. This change involves hardware upgrade activities.,standard,pending,high,0.7429,,,Hardware Upgrade,Required hardware upgrade to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply hardware upgrade
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Kevin Thompson,Robert Taylor,,,2025-12-05 09:54:23,2025-12-05 12:54:23,,,2025-11-28 09:54:23,,,,,false
18fdd152-48b5-4677-a40a-0827eb7dae40,CHG0000196,Migration: dns-test-0041,Migration for dns-test-0041. This change involves migration activities.,normal,closed,medium,0.5326,2ba8a87b-7973-45b2-a13f-47faa763d4ec,7f62fecd-2388-45ac-b906-de6be5343086,Migration,Required migration to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply migration
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Michelle Robinson,Michelle Robinson,Emily Davis,Amanda White,2025-11-15 06:54:30,2025-11-15 09:54:30,2025-11-15 06:25:30,2025-11-15 07:25:30,2025-11-11 06:54:30,2025-11-13 22:54:30,2025-11-15 07:25:30,false,Unexpected system behavior during change implementation,true
f1d21149-0322-403a-b70e-2fbda46488a9,CHG0000197,Software Update: cloudfunction-stag-0060,Software Update for cloudfunction-stag-0060. This change involves software update activities.,emergency,closed,medium,0.4905,e24ecfcc-6f9f-490e-9281-595c7952c66a,5dde88a6-aa1b-4250-9502-369757c5ad99,Software Update,Required software update to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply software update
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Robert Taylor,Jennifer Martinez,Michael Chen,Robert Taylor,2026-01-28 05:29:23,2026-01-28 13:29:23,2026-01-28 05:57:23,2026-01-28 08:57:23,2026-01-17 05:29:23,2026-01-18 00:29:23,2026-01-28 08:57:23,false,Unexpected system behavior during change implementation,false
5fc58a97-9f5a-4b00-bd2a-a0119a0c27f0,CHG0000198,Security Patch: nfs-prod-0089,Security Patch for nfs-prod-0089. This change involves security patch activities.,normal,in_progress,low,0.1338,4eed41d6-2d62-47e7-8769-1e2c5bc92adc,,Security Patch,Required security patch to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply security patch
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Laura Clark,Daniel Harris,Laura Clark,Jennifer Martinez,2026-01-29 09:58:31,2026-01-29 10:58:31,2026-01-29 10:09:31,,2026-01-20 09:58:31,2026-01-22 03:58:31,,,,false
97cda535-c1b1-4b1d-a464-79ccde2533b6,CHG0000199,Rollback: appservice-deve-0062,Rollback for appservice-deve-0062. This change involves rollback activities.,normal,open,critical,0.9009,2083c753-6688-49a4-a069-de836477b668,1b317d1b-9bdd-4c2b-bffa-5e53d04b6c26,Rollback,Required rollback to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply rollback
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Emily Davis,Michelle Robinson,,,2025-12-30 09:45:42,2025-12-30 14:45:42,,,2025-12-21 09:45:42,,,,,false
845289a3-d985-4ae9-9a1c-59521c22c17a,CHG0000200,Configuration Change: vpn-prod-0147,Configuration Change for vpn-prod-0147. This change involves configuration change activities.,emergency,closed,critical,1.0,0fd1ec77-7604-4432-97a6-1a34e8f26467,541cbcda-42b7-490b-83b8-1e60396f364d,Configuration Change,Required configuration change to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply configuration change
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Michelle Robinson,Lisa Anderson,James Brown,Amanda White,2026-01-14 05:16:48,2026-01-14 10:16:48,2026-01-14 05:00:48,2026-01-14 07:00:48,2026-01-04 05:16:48,2026-01-05 16:16:48,2026-01-14 07:00:48,true,,false
ffaa5fdd-f317-44fb-a611-9300439881a5,CHG0000201,Rollback: nfs-deve-0008,Rollback for nfs-deve-0008. This change involves rollback activities.,normal,closed,low,0.1536,0bb99715-e901-46ae-bafb-8a5734066f6c,c5bcb10b-185b-4c44-a597-6ced6cba68fe,Rollback,Required rollback to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply rollback
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Lisa Anderson,Emily Davis,Michael Chen,Michelle Robinson,2025-12-12 17:49:13,2025-12-12 20:49:13,2025-12-12 17:32:13,2025-12-12 21:32:13,2025-12-05 17:49:13,2025-12-06 00:49:13,2025-12-12 21:32:13,false,Unexpected system behavior during change implementation,true
bdb6784e-986b-4221-ae0b-3bdba8276154,CHG0000202,Software Update: cloudfunction-stag-0133,Software Update for cloudfunction-stag-0133. This change involves software update activities.,standard,open,low,0.1761,16136614-e26d-4045-92e5-9161e3b6a0c0,9e0f8d3a-b07a-4be3-8cea-977f89543359,Software Update,Required software update to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply software update
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Kevin Thompson,David Wilson,,,2026-01-14 14:51:17,2026-01-14 20:51:17,,,2026-01-10 14:51:17,,,,,false
88f1f48a-ae01-4639-93c7-ca25ee26c10f,CHG0000203,Optimization: Infrastructure,Optimization for infrastructure. This change involves optimization activities.,emergency,pending,critical,0.8848,,,Optimization,Required optimization to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply optimization
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",John Smith,Michael Chen,,,2026-01-21 06:08:42,2026-01-21 11:08:42,,,2026-01-10 06:08:42,,,,,false
cb10d5ab-299a-41cc-ab5c-4dd8ae1b30ed,CHG0000204,Capacity Expansion: worker-stag-0071,Capacity Expansion for worker-stag-0071. This change involves capacity expansion activities.,emergency,closed,medium,0.4286,0f3a16ca-0be2-443d-b557-92ac62e59943,,Capacity Expansion,Required capacity expansion to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply capacity expansion
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",John Smith,Lisa Anderson,Sarah Johnson,John Smith,2025-11-24 04:14:19,2025-11-24 08:14:19,2025-11-24 04:16:19,2025-11-24 07:16:19,2025-11-18 04:14:19,2025-11-20 16:14:19,2025-11-24 07:16:19,true,,false
9eb388b5-df0d-45d5-aeeb-eb98b3843601,CHG0000205,Optimization: lambda-prod-0048,Optimization for lambda-prod-0048. This change involves optimization activities.,standard,pending,high,0.763,0f72061d-a0d6-4e10-ba46-cbaedc365247,a5f8b430-fb1f-4c8b-b042-5fe74b8fada9,Optimization,Required optimization to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply optimization
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Amanda White,Daniel Harris,,,2025-12-02 18:41:09,2025-12-02 20:41:09,,,2025-11-25 18:41:09,,,,,false
510c577c-a0cf-4ebb-ba13-f072208ffd6d,CHG0000206,Security Patch: Infrastructure,Security Patch for infrastructure. This change involves security patch activities.,standard,closed,medium,0.5087,,,Security Patch,Required security patch to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply security patch
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Daniel Harris,Laura Clark,Sarah Johnson,Robert Taylor,2026-01-10 09:18:16,2026-01-10 12:18:16,2026-01-10 09:23:16,2026-01-10 14:23:16,2026-01-05 09:18:16,2026-01-07 19:18:16,2026-01-10 14:23:16,true,,false
0494dde5-0684-4887-b4e9-431511ccaeda,CHG0000207,Security Patch: rabbitmq-test-0046,Security Patch for rabbitmq-test-0046. This change involves security patch activities.,standard,resolved,high,0.7321,98fa29c3-028f-4408-ade0-45c7a40dfdad,9e0f8d3a-b07a-4be3-8cea-977f89543359,Security Patch,Required security patch to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply security patch
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Lisa Anderson,Laura Clark,Amanda White,Jennifer Martinez,2026-01-01 15:54:12,2026-01-01 22:54:12,2026-01-01 15:55:12,2026-01-01 20:55:12,2025-12-26 15:54:12,2025-12-27 00:54:12,2026-01-01 20:55:12,true,,false
4045fd63-7ae4-48a7-9f60-321a3199ec6f,CHG0000208,Security Patch: vpn-prod-0236,Security Patch for vpn-prod-0236. This change involves security patch activities.,standard,resolved,high,0.7148,08ff2d78-d479-489a-aa51-c09e0456b5de,7f62fecd-2388-45ac-b906-de6be5343086,Security Patch,Required security patch to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply security patch
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Michelle Robinson,Amanda White,Daniel Harris,Daniel Harris,2026-02-02 11:09:08,2026-02-02 14:09:08,2026-02-02 11:19:08,2026-02-02 12:19:08,2026-01-26 11:09:08,2026-01-28 04:09:08,2026-02-02 12:19:08,true,,false
8349c1d7-62f4-40b9-8371-3d88fee9a64e,CHG0000209,Rollback: ceph-stag-0137,Rollback for ceph-stag-0137. This change involves rollback activities.,normal,closed,medium,0.4624,66705449-ac2f-4277-ba4b-f06cd7a0115f,c5bcb10b-185b-4c44-a597-6ced6cba68fe,Rollback,Required rollback to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply rollback
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Daniel Harris,David Wilson,Lisa Anderson,Jessica Garcia,2025-12-13 17:19:50,2025-12-14 01:19:50,2025-12-13 16:58:50,2025-12-13 21:58:50,2025-12-11 17:19:50,2025-12-11 22:19:50,2025-12-13 21:58:50,true,,false
dcaf63f6-2e50-4103-9504-0deb72b92e62,CHG0000210,Migration: mysql-deve-0280,Migration for mysql-deve-0280. This change involves migration activities.,normal,in_progress,medium,0.35,71aa0d31-05a0-4381-8aaa-0d91b0b10b54,7f62fecd-2388-45ac-b906-de6be5343086,Migration,Required migration to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply migration
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Daniel Harris,Jennifer Martinez,Sarah Johnson,Michelle Robinson,2026-01-19 08:42:06,2026-01-19 12:42:06,2026-01-19 08:46:06,,2026-01-06 08:42:06,2026-01-07 22:42:06,,,,false
9d84cc7b-32f3-4853-9907-42c78cc2ebc0,CHG0000211,Optimization: redis-test-0270,Optimization for redis-test-0270. This change involves optimization activities.,standard,in_progress,medium,0.4561,488e0cb7-350f-4e36-95cd-e35d9a278276,8e1c81ff-9d7e-446d-849f-8ac123da8bef,Optimization,Required optimization to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply optimization
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Amanda White,Michael Chen,James Brown,Emily Davis,2026-01-21 14:17:20,2026-01-21 15:17:20,2026-01-21 13:52:20,,2026-01-14 14:17:20,2026-01-15 02:17:20,,,,false
3964aed4-ef68-4d91-9698-4d70bd3a51ac,CHG0000212,Hardware Upgrade: inventory-deve-0084,Hardware Upgrade for inventory-deve-0084. This change involves hardware upgrade activities.,normal,closed,critical,0.8989,22396410-1036-47d7-8867-30d3ce4dc70e,9e0f8d3a-b07a-4be3-8cea-977f89543359,Hardware Upgrade,Required hardware upgrade to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply hardware upgrade
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",John Smith,Christopher Lee,Lisa Anderson,Jennifer Martinez,2025-12-01 02:38:24,2025-12-01 06:38:24,2025-12-01 02:38:24,2025-12-01 08:38:24,2025-11-29 02:38:24,2025-11-30 09:38:24,2025-12-01 08:38:24,true,,false
5b2a8da4-3ddc-4e3b-aa31-42cf1ba1490a,CHG0000213,New Deployment: haproxy-stag-0206,New Deployment for haproxy-stag-0206. This change involves new deployment activities.,standard,in_progress,medium,0.366,ab13aacd-2ee6-4f26-8247-43f33fc36612,,New Deployment,Required new deployment to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply new deployment
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Amanda White,Laura Clark,David Wilson,Robert Taylor,2026-02-02 12:36:22,2026-02-02 18:36:22,2026-02-02 12:54:22,,2026-01-30 12:36:22,2026-02-01 03:36:22,,,,false
0c408930-e9fa-469d-99a0-7d9df76538c3,CHG0000214,Maintenance Window: nlb-prod-0099,Maintenance Window for nlb-prod-0099. This change involves maintenance window activities.,standard,pending,critical,0.8076,fe658f06-e702-42be-99cb-ac6afde76e99,eab1fa5b-ffa4-4067-bcce-6ce998814034,Maintenance Window,Required maintenance window to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply maintenance window
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Daniel Harris,Michael Chen,,,2025-12-20 12:50:11,2025-12-20 19:50:11,,,2025-12-07 12:50:11,,,,,false
71426acb-0cb9-4faf-a7e5-5da5aedd2134,CHG0000215,Security Patch: lambda-deve-0065,Security Patch for lambda-deve-0065. This change involves security patch activities.,normal,closed,high,0.6602,3511cf54-07cb-43ed-ace8-a27c1b0ae95f,eddf2c15-98d6-47b7-8dcc-5836e6fc0014,Security Patch,Required security patch to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply security patch
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",David Wilson,Emily Davis,Robert Taylor,Michael Chen,2026-01-28 07:24:16,2026-01-28 08:24:16,2026-01-28 07:49:16,2026-01-28 11:49:16,2026-01-18 07:24:16,2026-01-18 11:24:16,2026-01-28 11:49:16,true,,false
564af116-afcf-4366-bf4c-910306fc9f46,CHG0000216,Security Patch: mysql-dr-0168,Security Patch for mysql-dr-0168. This change involves security patch activities.,normal,resolved,medium,0.598,0a81b48a-53dd-4342-a938-6a976e652464,,Security Patch,Required security patch to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply security patch
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Jennifer Martinez,Daniel Harris,Kevin Thompson,Amanda White,2025-12-30 10:37:16,2025-12-30 15:37:16,2025-12-30 10:46:16,2025-12-30 16:46:16,2025-12-23 10:37:16,2025-12-25 20:37:16,2025-12-30 16:46:16,true,,false
5411816a-8f99-4145-8978-6c8ecbb45a5e,CHG0000217,Capacity Expansion: s3-deve-0047,Capacity Expansion for s3-deve-0047. This change involves capacity expansion activities.,emergency,resolved,high,0.7119,27815f95-2212-47be-a562-0af8ad210f2f,5dde88a6-aa1b-4250-9502-369757c5ad99,Capacity Expansion,Required capacity expansion to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply capacity expansion
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Lisa Anderson,Sarah Johnson,Laura Clark,Jessica Garcia,2026-01-22 21:19:06,2026-01-22 22:19:06,2026-01-22 20:56:06,2026-01-23 01:56:06,2026-01-16 21:19:06,2026-01-17 15:19:06,2026-01-23 01:56:06,true,,false
5988b715-41ba-4a99-9a91-b3b3f06c0301,CHG0000218,Software Update: ceph-prod-0037,Software Update for ceph-prod-0037. This change involves software update activities.,standard,closed,medium,0.4796,cab96c00-b6a3-4909-9176-6d0efba398d0,fa8b3d62-d044-4c49-8ca7-4efaa127c730,Software Update,Required software update to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply software update
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",David Wilson,Emily Davis,Robert Taylor,Christopher Lee,2025-12-30 14:03:37,2025-12-30 21:03:37,2025-12-30 13:59:37,2025-12-30 16:59:37,2025-12-26 14:03:37,2025-12-27 20:03:37,2025-12-30 16:59:37,true,,false
577a1937-8692-4a4c-a336-e6b11a0fb2bc,CHG0000219,Optimization: activemq-stag-0013,Optimization for activemq-stag-0013. This change involves optimization activities.,standard,pending,medium,0.5753,0379392c-03c1-4954-825f-fc3a305deaeb,3630dfb9-c14d-4f28-a4f2-4de2fc2c434a,Optimization,Required optimization to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply optimization
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Amanda White,Robert Taylor,,,2026-01-30 08:38:53,2026-01-30 11:38:53,,,2026-01-25 08:38:53,,,,,false
441ca3cd-9555-4244-aed1-ac973e504678,CHG0000220,Migration: Infrastructure,Migration for infrastructure. This change involves migration activities.,standard,in_progress,high,0.6459,,,Migration,Required migration to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply migration
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Michelle Robinson,Sarah Johnson,Christopher Lee,Michelle Robinson,2025-12-18 08:04:42,2025-12-18 15:04:42,2025-12-18 08:05:42,,2025-12-08 08:04:42,2025-12-10 19:04:42,,,,false
96e7c87d-5424-488b-bb5e-042523030285,CHG0000221,Capacity Expansion: f5-test-0187,Capacity Expansion for f5-test-0187. This change involves capacity expansion activities.,standard,pending,medium,0.492,a5c64c89-6e19-4330-87bc-9ba55b6d53f8,9c1bf4ca-cf8a-451e-a0a4-3af8f7f10f65,Capacity Expansion,Required capacity expansion to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply capacity expansion
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Kevin Thompson,Amanda White,,,2026-01-07 00:11:01,2026-01-07 01:11:01,,,2025-12-29 00:11:01,,,,,false
994e4c33-e964-4d21-ab54-b3516d51d117,CHG0000222,Hardware Upgrade: sqs-test-0015,Hardware Upgrade for sqs-test-0015. This change involves hardware upgrade activities.,normal,closed,medium,0.5901,d9ae9ac8-6500-4939-bd07-921abefa35f1,0ab6f5c5-ff64-4df7-9fb8-1a2df130551f,Hardware Upgrade,Required hardware upgrade to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply hardware upgrade
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Lisa Anderson,Michelle Robinson,Christopher Lee,Amanda White,2025-12-09 01:15:42,2025-12-09 08:15:42,2025-12-09 01:35:42,2025-12-09 03:35:42,2025-12-04 01:15:42,2025-12-06 05:15:42,2025-12-09 03:35:42,true,,false
4dfe488e-6146-43ee-a78c-a4ba887f877a,CHG0000223,Maintenance Window: web-prod-0178,Maintenance Window for web-prod-0178. This change involves maintenance window activities.,standard,resolved,low,0.2831,1a4189a7-ca6e-401a-9faf-db9ce91da8b0,,Maintenance Window,Required maintenance window to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply maintenance window
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",David Wilson,Amanda White,Lisa Anderson,Kevin Thompson,2025-11-20 12:08:28,2025-11-20 19:08:28,2025-11-20 12:32:28,2025-11-20 14:32:28,2025-11-08 12:08:28,2025-11-09 12:08:28,2025-11-20 14:32:28,true,,false
fecec8a1-3f03-4824-b1aa-0bf5919786ce,CHG0000224,Optimization: nfs-prod-0069,Optimization for nfs-prod-0069. This change involves optimization activities.,normal,closed,high,0.711,98d5cdef-7f77-4c57-aeeb-5abcc57e3a54,c5bcb10b-185b-4c44-a597-6ced6cba68fe,Optimization,Required optimization to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply optimization
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Emily Davis,Michael Chen,Jessica Garcia,Robert Taylor,2026-01-26 14:15:33,2026-01-26 15:15:33,2026-01-26 13:50:33,2026-01-26 15:50:33,2026-01-19 14:15:33,2026-01-20 07:15:33,2026-01-26 15:50:33,true,,false
24668bed-8df7-48c7-8358-96c0411dc9b7,CHG0000225,Migration: Infrastructure,Migration for infrastructure. This change involves migration activities.,normal,resolved,low,0.1049,,,Migration,Required migration to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply migration
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",David Wilson,James Brown,Michael Chen,Lisa Anderson,2026-01-11 12:21:15,2026-01-11 20:21:15,2026-01-11 12:16:15,2026-01-11 16:16:15,2026-01-09 12:21:15,2026-01-12 10:21:15,2026-01-11 16:16:15,true,,false
bae75566-4f46-4284-bbc6-54189abd379c,CHG0000226,Maintenance Window: activemq-deve-0007,Maintenance Window for activemq-deve-0007. This change involves maintenance window activities.,normal,closed,critical,0.9948,00a96c81-450f-40cf-8952-ec2c2a2fde41,f24639db-705d-4ac1-a0be-3de9c28ea784,Maintenance Window,Required maintenance window to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply maintenance window
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Michelle Robinson,Michael Chen,David Wilson,Emily Davis,2025-12-10 04:03:01,2025-12-10 11:03:01,2025-12-10 04:27:01,2025-12-10 06:27:01,2025-12-07 04:03:01,2025-12-08 17:03:01,2025-12-10 06:27:01,true,,false
cd00b6a1-3c8c-4178-b923-927205abfb9e,CHG0000227,New Deployment: inventory-stag-0246,New Deployment for inventory-stag-0246. This change involves new deployment activities.,emergency,pending,medium,0.5737,7bfdbd5f-5dee-4887-8f9e-61ceea535b83,,New Deployment,Required new deployment to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply new deployment
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Sarah Johnson,Kevin Thompson,,,2026-01-09 00:23:42,2026-01-09 07:23:42,,,2025-12-28 00:23:42,,,,,false
cf4ecb34-6481-4f83-ae5a-a065742f2d60,CHG0000228,Configuration Change: reporting-prod-0136,Configuration Change for reporting-prod-0136. This change involves configuration change activities.,normal,closed,critical,0.8584,daea5281-7245-4dbf-96fd-549047824b30,3630dfb9-c14d-4f28-a4f2-4de2fc2c434a,Configuration Change,Required configuration change to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply configuration change
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",Jessica Garcia,Robert Taylor,Sarah Johnson,Sarah Johnson,2025-11-27 23:05:09,2025-11-28 01:05:09,2025-11-27 23:07:09,2025-11-28 02:07:09,2025-11-24 23:05:09,2025-11-26 08:05:09,2025-11-28 02:07:09,true,,false
cc19ab9c-2986-4cc1-b9fd-188b9d2aae0b,CHG0000229,Capacity Expansion: vpn-prod-0147,Capacity Expansion for vpn-prod-0147. This change involves capacity expansion activities.,normal,resolved,high,0.6218,0fd1ec77-7604-4432-97a6-1a34e8f26467,541cbcda-42b7-490b-83b8-1e60396f364d,Capacity Expansion,Required capacity expansion to improve system stability and performance,"1. Pre-checks
2. Backup current state
3. Apply capacity expansion
4. Verify
5. Rollback if needed","1. Stop change
2. Restore from backup
3. Verify service restoration
4. Notify stakeholders","1. Functional testing
2. Performance validation
3. Integration check",David Wilson,Kevin Thompson,Amanda White,Laura Clark,2025-12-29 17:06:37,2025-12-29 21:06:37,2025-12-29 16:43:37,2025-12-29 18:43:37,2025-12-15 17:06:37,2025-12-16 06:06:37,2025-12-29 18:43:37,true,,false
