ci_id,ci_name,ci_type,service_id,description,environment,status,version,ip_address,hostname,operating_system,cpu_cores,memory_gb,storage_gb,cloud_provider,cloud_region,cost_per_month,health_status,last_health_check,created_at,updated_at
57e2519c-d696-43a5-ad0f-19b8e733b01b,analytics-test-0241,application,7f62fecd-2388-45ac-b906-de6be5343086,Application for analytics workload,testing,open,1.0,10.193.197.34,analytics-test-0241.internal.example.com,,7,63,282,Azure,westeurope,212.99,healthy,2026-01-31 11:35:28,2025-12-03 09:18:38,2026-01-05 09:18:38
edef77e3-a7d2-4de9-8701-041db8585df4,ecs-instance-stag-0242,container,eab1fa5b-ffa4-4067-bcce-6ce998814034,Container for ecs-instance workload,staging,open,1.28,10.47.246.169,ecs-instance-stag-0242.internal.example.com,,47,185,279,Azure,eastus,824.5,healthy,2026-01-31 11:09:28,2025-10-31 06:08:00,2025-12-04 06:08:00
c8439fc7-e06c-4ff5-bb91-8cc117e3cc97,proxy-deve-0243,server,,Server for proxy workload,development,open,RHEL 8,10.50.217.35,proxy-deve-0243.internal.example.com,Amazon Linux 2,26,75,978,On-Premise,dc-eu,355.46,healthy,2026-01-31 11:33:28,2025-10-05 01:41:17,2025-12-02 01:41:17
ae268222-887b-4a35-addd-188080d29c67,mongodb-stag-0244,database,0b86f888-18fa-41d7-9f06-8e24157e707a,Database for mongodb workload,staging,open,8.0,10.3.192.168,mongodb-stag-0244.internal.example.com,,55,436,616,On-Premise,dc-eu,1038.52,healthy,2026-01-31 10:56:28,2025-11-23 06:49:58,2025-12-13 06:49:58
49856120-bb64-4cc8-bce3-e9bc1aa4f71c,sqs-prod-0245,message_queue,eddf2c15-98d6-47b7-8dcc-5836e6fc0014,Message Queue for sqs workload,production,closed,3.11,10.203.104.106,sqs-prod-0245.internal.example.com,,10,44,474,On-Premise,dc-eu,164.78,healthy,2026-01-31 11:12:28,2025-12-10 21:50:26,2026-01-09 21:50:26
7bfdbd5f-5dee-4887-8f9e-61ceea535b83,inventory-stag-0246,application,,Application for inventory workload,staging,in_progress,1.0,10.60.117.115,inventory-stag-0246.internal.example.com,,11,26,446,On-Premise,dc-eu,144.62,healthy,2026-01-31 11:37:28,2025-08-22 16:50:04,2025-08-28 16:50:04
479b64fd-5571-40a6-b373-552b6df07511,dns-stag-0247,network,9fee8601-d9ae-4a80-8221-605196634a7b,Network for dns workload,staging,in_progress,1.0,10.222.45.17,dns-stag-0247.internal.example.com,,2,29,73,GCP,us-central1,76.77,healthy,2026-01-31 11:24:28,2025-04-16 04:58:50,2025-04-21 04:58:50
96a58197-b97d-4547-86cf-14bfbd5c5988,lambda-deve-0248,cloud_service,669a3c68-8c1e-4132-91d6-035a5d9eccd9,Cloud Service for lambda workload,development,open,1.0,10.146.99.9,lambda-deve-0248.internal.example.com,,1,6,91,On-Premise,dc-eu,21.77,healthy,2026-01-31 11:15:28,2025-10-12 03:47:24,2025-11-14 03:47:24
5a0a2c80-8fea-4ce7-b3c0-d32a434dd1d5,dns-prod-0249,network,f9c1269b-0495-436f-b7f9-ba6e77ec6bda,Network for dns workload,production,open,1.0,10.207.102.133,dns-prod-0249.internal.example.com,,3,6,120,AWS,eu-west-1,54.0,healthy,2026-01-31 11:02:28,2025-08-24 00:39:53,2025-08-28 00:39:53
8e8c4b95-2ca1-49e4-b129-c676fee1a2de,elasticsearch-prod-0250,database,,Database for elasticsearch workload,production,open,8.0,10.133.89.105,elasticsearch-prod-0250.internal.example.com,,25,147,3687,GCP,europe-west1,821.43,healthy,2026-01-31 11:12:28,2025-09-21 02:30:55,2025-09-25 02:30:55
cddd8cab-fc62-4dba-97c6-d8188fa95cd4,docker-host-prod-0251,container,,Container for docker-host workload,production,closed,1.28,10.247.124.194,docker-host-prod-0251.internal.example.com,,60,235,1377,AWS,eu-west-1,1207.7,healthy,2026-01-31 10:58:28,2025-06-09 03:55:42,2025-07-08 03:55:42
bf60767a-9e9d-428d-9890-7b7fbaef4e02,ceph-test-0252,storage,8e1c81ff-9d7e-446d-849f-8ac123da8bef,Storage for ceph workload,testing,open,1.0,10.180.4.180,ceph-test-0252.internal.example.com,,7,15,45362,On-Premise,dc-east,3245.34,healthy,2026-01-31 11:32:28,2025-05-28 23:18:11,2025-06-15 23:18:11
6d2fefcc-d247-4e40-bf71-1a85c5912d94,redis-deve-0253,database,dfee32ff-83a9-4f98-b35e-f6ec754fd1e6,Database for redis workload,development,open,8.0,10.97.255.189,redis-deve-0253.internal.example.com,,38,192,6292,GCP,us-central1,1253.88,healthy,2026-01-31 11:00:28,2025-05-23 08:41:45,2025-06-07 08:41:45
8609a412-dc0b-4d24-9055-02dae7227d02,nlb-prod-0254,load_balancer,ee0ab07b-68f0-4e1e-b88f-9ceeb03e83c7,Load Balancer for nlb workload,production,open,1.0,10.21.246.96,nlb-prod-0254.internal.example.com,,5,13,176,Azure,westeurope,88.92,healthy,2026-01-31 11:16:28,2025-12-11 12:02:56,2026-02-06 12:02:56
b0bf1d86-6cf1-4956-a086-f9c0a0ee2b65,cloudfunction-stag-0255,cloud_service,b9fe9953-0346-455c-94a1-c5a172a6e7b4,Cloud Service for cloudfunction workload,staging,in_progress,1.0,10.16.177.101,cloudfunction-stag-0255.internal.example.com,,2,2,77,GCP,asia-east1,28.53,degraded,2026-01-31 10:58:28,2025-09-05 05:13:22,2025-09-16 05:13:22
df684f46-a1e2-42d3-8816-d53e166fc715,s3-deve-0256,storage,f9c1269b-0495-436f-b7f9-ba6e77ec6bda,Storage for s3 workload,development,open,1.0,10.132.95.141,s3-deve-0256.internal.example.com,,7,14,25866,On-Premise,dc-eu,1879.22,healthy,2026-01-31 11:30:28,2025-11-24 15:28:33,2025-12-24 15:28:33
af4c187f-3989-4bfb-933d-65a209173a7c,cloudfunction-prod-0257,cloud_service,0b86f888-18fa-41d7-9f06-8e24157e707a,Cloud Service for cloudfunction workload,production,open,1.0,10.67.117.209,cloudfunction-prod-0257.internal.example.com,,3,12,61,On-Premise,dc-asia,42.07,healthy,2026-01-31 11:30:28,2025-06-24 04:13:05,2025-08-14 04:13:05
d1311b0f-14c8-4441-8e92-503f411974e0,dns-stag-0258,network,8187278d-5d57-4ddc-9876-8c1f5b01debf,Network for dns workload,staging,open,1.0,10.161.249.77,dns-stag-0258.internal.example.com,,3,19,52,On-Premise,dc-west,51.24,healthy,2026-01-31 10:53:28,2025-05-02 03:09:17,2025-06-07 03:09:17
fb91483d-7e2d-456d-8439-8035e83a2e25,worker-prod-0259,server,7fa559bc-2833-4dcf-ac5b-1e2401d09160,Server for worker workload,production,open,Ubuntu 22.04,10.184.131.89,worker-prod-0259.internal.example.com,Ubuntu 22.04,19,115,1389,Azure,eastus,530.95,healthy,2026-01-31 11:25:28,2025-09-18 23:59:32,2025-11-12 23:59:32
2d71b6f5-a756-42ea-9c11-bb3c054e6903,lambda-stag-0260,cloud_service,7f62fecd-2388-45ac-b906-de6be5343086,Cloud Service for lambda workload,staging,open,1.0,10.74.85.164,lambda-stag-0260.internal.example.com,,4,15,20,Azure,westeurope,68.4,healthy,2026-01-31 11:26:28,2025-08-15 10:09:02,2025-09-10 10:09:02
85deb876-35c6-42ea-bc50-f2e6dfa817e8,appservice-stag-0261,cloud_service,5dde88a6-aa1b-4250-9502-369757c5ad99,Cloud Service for appservice workload,staging,open,1.0,10.202.138.228,appservice-stag-0261.internal.example.com,,3,11,93,AWS,us-east-1,61.3,healthy,2026-01-31 10:52:28,2025-06-29 21:32:46,2025-08-28 21:32:46
8edcdf0f-86fa-4f27-afb0-ac117ea2faf0,varnish-stag-0262,cache,80527c4d-716a-4966-9c08-859ddc506570,Cache for varnish workload,staging,in_progress,6.0,10.40.107.43,varnish-stag-0262.internal.example.com,,4,32,422,On-Premise,dc-asia,102.34,healthy,2026-01-31 11:41:28,2025-05-31 20:58:11,2025-06-04 20:58:11
262c0330-d03f-42d7-b663-bc28b974c10e,ceph-prod-0263,storage,669a3c68-8c1e-4132-91d6-035a5d9eccd9,Storage for ceph workload,production,open,1.0,10.145.226.161,ceph-prod-0263.internal.example.com,,3,10,43915,On-Premise,dc-east,3109.05,healthy,2026-01-31 11:14:28,2025-08-18 23:04:17,2025-10-10 23:04:17
3e54714a-006f-484a-853f-962e8575ddd6,auth-prod-0264,application,,Application for auth workload,production,open,1.0,10.90.233.162,auth-prod-0264.internal.example.com,,9,59,326,GCP,europe-west1,216.54,healthy,2026-01-31 10:51:28,2025-06-20 07:46:46,2025-07-26 07:46:46
961abb14-ec2f-4cd1-ace0-151d7f12dfc6,sqs-test-0265,message_queue,,Message Queue for sqs workload,testing,open,3.11,10.5.0.134,sqs-test-0265.internal.example.com,,11,27,474,On-Premise,dc-west,147.98,healthy,2026-01-31 10:53:28,2025-08-30 21:16:01,2025-09-07 21:16:01
621d1ee7-e1d4-420b-9258-eb8593c9371f,memcached-stag-0266,cache,,Cache for memcached workload,staging,open,6.0,10.3.191.49,memcached-stag-0266.internal.example.com,,11,54,54,AWS,ap-southeast-1,223.4,healthy,2026-01-31 11:12:28,2025-09-08 22:28:21,2025-10-05 22:28:21
4a796ef7-1079-4e16-913b-f2d9863de199,kafka-prod-0267,message_queue,1b317d1b-9bdd-4c2b-bffa-5e53d04b6c26,Message Queue for kafka workload,production,open,3.11,10.139.145.167,kafka-prod-0267.internal.example.com,,10,48,345,On-Premise,dc-asia,161.35,healthy,2026-01-31 10:56:28,2025-10-23 10:08:03,2025-11-09 10:08:03
09a0cca0-0efc-481e-845a-220d6a80ae85,kafka-test-0268,message_queue,9fee8601-d9ae-4a80-8221-605196634a7b,Message Queue for kafka workload,testing,open,3.11,10.164.9.39,kafka-test-0268.internal.example.com,,11,47,563,Azure,westus2,247.28,healthy,2026-01-31 11:13:28,2025-06-20 10:28:53,2025-06-21 10:28:53
a572d46c-c254-467f-8606-c5f07a9dc0cf,auth-prod-0269,application,5dde88a6-aa1b-4250-9502-369757c5ad99,Application for auth workload,production,open,1.0,10.159.255.96,auth-prod-0269.internal.example.com,,3,13,57,Azure,southeastasia,58.62,healthy,2026-01-31 10:57:28,2025-10-10 19:42:55,2025-10-12 19:42:55
488e0cb7-350f-4e36-95cd-e35d9a278276,redis-test-0270,cache,8e1c81ff-9d7e-446d-849f-8ac123da8bef,Cache for redis workload,testing,in_progress,6.0,10.128.195.213,redis-test-0270.internal.example.com,,5,85,290,Azure,eastus,236.55,healthy,2026-01-31 10:58:28,2025-05-03 18:48:19,2025-06-17 18:48:19
a1e31fdf-95a4-4fd9-84b7-21fa2c3ad6f7,vpn-deve-0271,network,0ab6f5c5-ff64-4df7-9fb8-1a2df130551f,Network for vpn workload,development,open,1.0,10.159.165.41,vpn-deve-0271.internal.example.com,,3,18,74,On-Premise,dc-west,51.38,healthy,2026-01-31 11:45:28,2025-10-24 19:23:49,2025-12-10 19:23:49
302f9205-eb2b-4f84-b7aa-cd3a408ba887,ecs-instance-prod-0272,container,eab1fa5b-ffa4-4067-bcce-6ce998814034,Container for ecs-instance workload,production,open,1.28,10.222.166.4,ecs-instance-prod-0272.internal.example.com,,11,253,1565,On-Premise,dc-eu,540.75,healthy,2026-01-31 11:30:28,2025-05-22 15:55:09,2025-06-28 15:55:09
cfd41bac-b919-4e60-8b96-f33b99ec0749,redis-deve-0273,database,0b86f888-18fa-41d7-9f06-8e24157e707a,Database for redis workload,development,open,8.0,10.255.46.176,redis-deve-0273.internal.example.com,,38,384,3039,AWS,us-east-1,1451.9,healthy,2026-01-31 10:48:28,2025-08-09 15:03:56,2025-09-26 15:03:56
25f82df2-f9fe-4249-8aa4-e2b57bea8eed,web-prod-0274,server,5dde88a6-aa1b-4250-9502-369757c5ad99,Server for web workload,production,open,Amazon Linux 2,10.193.183.186,web-prod-0274.internal.example.com,RHEL 8,14,79,1714,Azure,eastus,445.93,healthy,2026-01-31 11:45:28,2025-09-12 18:50:00,2025-10-13 18:50:00
90c0ec6b-2892-431c-abe5-bd5d8469c67c,ceph-prod-0275,storage,eddf2c15-98d6-47b7-8dcc-5836e6fc0014,Storage for ceph workload,production,in_progress,1.0,10.82.35.136,ceph-prod-0275.internal.example.com,,4,18,48998,On-Premise,dc-west,3483.06,healthy,2026-01-31 11:29:28,2025-09-27 21:49:55,2025-11-18 21:49:55
dde747b0-414c-4327-82da-f6d233d4f31d,f5-prod-0276,load_balancer,eab1fa5b-ffa4-4067-bcce-6ce998814034,Load Balancer for f5 workload,production,open,1.0,10.32.198.49,f5-prod-0276.internal.example.com,,4,47,143,AWS,ap-southeast-1,148.3,healthy,2026-01-31 11:16:28,2025-12-14 20:30:06,2026-02-01 20:30:06
f00cc1e9-771d-4d82-a926-94856a95e4db,k8s-node-deve-0277,container,ee0ab07b-68f0-4e1e-b88f-9ceeb03e83c7,Container for k8s-node workload,development,open,1.28,10.66.91.224,k8s-node-deve-0277.internal.example.com,,14,165,1549,GCP,asia-east1,562.41,healthy,2026-01-31 11:41:28,2025-03-06 13:24:05,2025-04-06 13:24:05
bdea531e-97cf-4ef1-8a63-a5b3a2e3e0a8,firewall-prod-0278,network,0b86f888-18fa-41d7-9f06-8e24157e707a,Network for firewall workload,production,open,1.0,10.36.6.239,firewall-prod-0278.internal.example.com,,6,12,62,On-Premise,dc-asia,63.14,degraded,2026-01-31 11:06:28,2025-08-06 19:50:38,2025-09-06 19:50:38
931fe2e2-029b-44ae-9f68-e184c94b7e3b,redis-test-0279,database,eab1fa5b-ffa4-4067-bcce-6ce998814034,Database for redis workload,testing,open,8.0,10.20.36.214,redis-test-0279.internal.example.com,,34,452,6546,AWS,eu-west-1,1898.6,healthy,2026-01-31 11:34:28,2025-03-02 10:16:10,2025-04-04 10:16:10
71aa0d31-05a0-4381-8aaa-0d91b0b10b54,mysql-deve-0280,database,7f62fecd-2388-45ac-b906-de6be5343086,Database for mysql workload,development,open,8.0,10.54.183.173,mysql-deve-0280.internal.example.com,,23,323,3431,On-Premise,dc-west,853.37,healthy,2026-01-31 11:05:28,2025-11-13 08:07:44,2025-12-10 08:07:44
fa29e6eb-2a30-4468-a7d2-98fb9f86cc1f,postgres-deve-0281,database,eddf2c15-98d6-47b7-8dcc-5836e6fc0014,Database for postgres workload,development,closed,8.0,10.166.190.106,postgres-deve-0281.internal.example.com,,46,258,6272,On-Premise,dc-eu,1122.24,healthy,2026-01-31 11:20:28,2025-07-12 07:50:08,2025-09-02 07:50:08
a30c1b34-ca69-4935-a196-ae3b525253b3,varnish-prod-0282,cache,fa8b3d62-d044-4c49-8ca7-4efaa127c730,Cache for varnish workload,production,closed,6.0,10.0.17.252,varnish-prod-0282.internal.example.com,,15,48,234,Azure,southeastasia,255.93,healthy,2026-01-31 11:46:28,2025-09-20 04:06:02,2025-10-23 04:06:02
b0c9bb08-2970-4fd8-bf05-3afe018b769d,inventory-prod-0283,application,,Application for inventory workload,production,open,1.0,10.79.48.10,inventory-prod-0283.internal.example.com,,2,53,470,Azure,westus2,164.35,healthy,2026-01-31 11:38:28,2025-06-22 07:57:57,2025-06-30 07:57:57
96d5f99f-d863-428d-9ac9-18bd6eca6450,haproxy-test-0284,load_balancer,3fa0669e-f615-46f6-a5a6-1bce70f24056,Load Balancer for haproxy workload,testing,open,1.0,10.166.247.45,haproxy-test-0284.internal.example.com,,5,44,152,Azure,westus2,145.54,healthy,2026-01-31 10:50:28,2025-11-18 19:43:27,2026-01-01 19:43:27
67acf352-adba-4d6b-9d69-89dfbecf6ac1,lambda-stag-0285,cloud_service,b9fe9953-0346-455c-94a1-c5a172a6e7b4,Cloud Service for lambda workload,staging,in_progress,1.0,10.222.213.239,lambda-stag-0285.internal.example.com,,4,3,17,GCP,us-central1,42.93,degraded,2026-01-31 10:52:28,2025-07-22 00:28:31,2025-09-09 00:28:31
436f3d64-ef8c-40c3-9341-3d7ed7f0cd15,dns-test-0286,network,0ab6f5c5-ff64-4df7-9fb8-1a2df130551f,Network for dns workload,testing,open,1.0,10.113.78.13,dns-test-0286.internal.example.com,,4,21,194,On-Premise,dc-east,70.98,healthy,2026-01-31 11:22:28,2025-04-17 23:42:26,2025-05-15 23:42:26
e81fb4ee-ae35-4597-8741-47d76014a918,appservice-stag-0287,cloud_service,8e1c81ff-9d7e-446d-849f-8ac123da8bef,Cloud Service for appservice workload,staging,open,1.0,10.25.204.68,appservice-stag-0287.internal.example.com,,2,5,53,Azure,southeastasia,33.53,healthy,2026-01-31 11:15:28,2025-03-15 05:07:59,2025-04-11 05:07:59
7afc5aeb-220e-480b-b2a3-a167c8bc53ea,payment-stag-0288,application,b9fe9953-0346-455c-94a1-c5a172a6e7b4,Application for payment workload,staging,open,1.0,10.136.220.83,payment-stag-0288.internal.example.com,,5,39,365,Azure,southeastasia,156.28,healthy,2026-01-31 11:11:28,2025-10-26 20:46:23,2025-10-31 20:46:23
1dd2b811-7f10-4922-ae6c-1a4153ea5bde,redis-stag-0289,database,669a3c68-8c1e-4132-91d6-035a5d9eccd9,Database for redis workload,staging,open,8.0,10.226.74.113,redis-stag-0289.internal.example.com,,49,44,5494,GCP,us-east1,1014.66,healthy,2026-01-31 10:55:28,2025-04-28 00:32:26,2025-05-12 00:32:26
1a5928c6-9ff0-4027-8968-6091a4fe308c,switch-prod-0290,network,5dde88a6-aa1b-4250-9502-369757c5ad99,Network for switch workload,production,open,1.0,10.56.156.116,switch-prod-0290.internal.example.com,,6,8,123,AWS,us-east-1,88.3,healthy,2026-01-31 11:26:28,2025-02-08 00:18:21,2025-02-21 00:18:21
6c9a291e-f6aa-4d98-afe3-2a6a660576a0,k8s-node-prod-0291,container,541cbcda-42b7-490b-83b8-1e60396f364d,Container for k8s-node workload,production,open,1.28,10.22.130.44,k8s-node-prod-0291.internal.example.com,,52,210,1568,GCP,asia-east1,987.12,healthy,2026-01-31 11:35:28,2025-02-10 01:31:10,2025-04-01 01:31:10
11741a29-cc7f-4c67-89b6-8c3e27718bc7,cloudfunction-prod-0292,cloud_service,7fa559bc-2833-4dcf-ac5b-1e2401d09160,Cloud Service for cloudfunction workload,production,open,1.0,10.194.50.232,cloudfunction-prod-0292.internal.example.com,,3,4,12,AWS,us-east-1,39.2,healthy,2026-01-31 10:52:28,2025-06-30 11:27:07,2025-08-07 11:27:07
754ff9c8-947e-40b0-a868-92164576adca,k8s-node-prod-0293,container,fa8b3d62-d044-4c49-8ca7-4efaa127c730,Container for k8s-node workload,production,open,1.28,10.9.177.176,k8s-node-prod-0293.internal.example.com,,41,110,883,On-Premise,dc-east,502.81,healthy,2026-01-31 11:07:28,2025-10-09 02:07:51,2025-10-28 02:07:51
8f9512c4-ed41-449c-b466-0fa9a58c26b9,dns-prod-0294,network,,Network for dns workload,production,open,1.0,10.201.70.23,dns-prod-0294.internal.example.com,,8,4,192,AWS,eu-west-1,107.2,healthy,2026-01-31 11:14:28,2025-06-23 20:01:15,2025-08-05 20:01:15
50cfc81d-673a-4356-8bbb-42cab3870ae3,appservice-deve-0295,cloud_service,3630dfb9-c14d-4f28-a4f2-4de2fc2c434a,Cloud Service for appservice workload,development,open,1.0,10.70.103.221,appservice-deve-0295.internal.example.com,,3,11,67,On-Premise,dc-west,41.09,healthy,2026-01-31 11:03:28,2025-11-04 16:36:19,2025-12-19 16:36:19
037efb9b-ec9c-40bb-af05-7453511ef36f,k8s-node-stag-0296,container,eddf2c15-98d6-47b7-8dcc-5836e6fc0014,Container for k8s-node workload,staging,open,1.28,10.74.15.196,k8s-node-stag-0296.internal.example.com,,42,216,442,Azure,westus2,851.39,healthy,2026-01-31 11:21:28,2025-05-05 23:22:16,2025-05-31 23:22:16
c20a31d9-6b75-4fa0-8f8a-7b433bbc9e25,nginx-deve-0297,load_balancer,ee0ab07b-68f0-4e1e-b88f-9ceeb03e83c7,Load Balancer for nginx workload,development,open,1.0,10.118.118.60,nginx-deve-0297.internal.example.com,,6,19,56,GCP,us-east1,93.24,healthy,2026-01-31 11:25:28,2025-12-11 10:16:12,2025-12-16 10:16:12
6025a3e7-17a6-498a-90ed-c87f5b2e9dcf,nfs-stag-0298,storage,8e1c81ff-9d7e-446d-849f-8ac123da8bef,Storage for nfs workload,staging,open,1.0,10.209.7.237,nfs-stag-0298.internal.example.com,,5,23,10012,On-Premise,dc-eu,768.04,healthy,2026-01-31 11:21:28,2025-04-24 18:50:38,2025-05-08 18:50:38
26ff72fe-10f8-4e71-8b1d-64f46feecf38,router-prod-0299,network,80527c4d-716a-4966-9c08-859ddc506570,Network for router workload,production,open,1.0,10.194.160.101,router-prod-0299.internal.example.com,,5,32,113,On-Premise,dc-asia,87.71,healthy,2026-01-31 11:00:28,2025-09-07 02:32:54,2025-10-13 02:32:54
c0346cc2-fb1b-4b23-a2e8-770a3bc5d9c2,appservice-stag-0300,cloud_service,f24639db-705d-4ac1-a0be-3de9c28ea784,Cloud Service for appservice workload,staging,closed,1.0,10.20.198.133,appservice-stag-0300.internal.example.com,,1,8,76,AWS,us-east-1,33.6,healthy,2026-01-31 11:44:28,2025-11-03 02:12:41,2025-11-15 02:12:41
