incident_id,incident_number,title,description,severity,priority,status,affected_ci_id,affected_service_id,category,subcategory,impact_scope,reported_by,assigned_to,assignment_group,created_at,acknowledged_at,resolved_at,closed_at,resolution_time_minutes,sla_breached,is_major_incident
58937579-a089-43a2-becf-8d2677783584,INC0000189,Partial outage - router-deve-0103,Partial outage detected on router-deve-0103. Impact: availability related issue affecting service availability.,medium,P3,closed,8fa23238-effc-41e6-b2dc-a0c13b0b4710,1b317d1b-9bdd-4c2b-bffa-5e53d04b6c26,Availability,Partial outage,widespread,Kevin Thompson,Kevin Thompson,Network Operations,2025-10-25 16:38:14,2025-10-25 17:20:14,2025-10-25 17:26:14,2025-10-25 19:26:14,48,false,false
c2bbcf9b-f9b9-4f2e-be8b-c08bb3902ce7,INC0000190,Partial outage - Unknown CI,Partial outage detected on infrastructure. Impact: availability related issue affecting service availability.,low,P4,resolved,,,Availability,Partial outage,localized,Christopher Lee,Lisa Anderson,Network Operations,2025-12-11 11:09:34,2025-12-11 11:28:34,2025-12-11 18:15:34,,426,true,false
0fd68ee8-3122-4a29-9e19-42ed69efb8db,INC0000191,Slow response - notification-test-0209,Slow response detected on notification-test-0209. Impact: performance related issue affecting service availability.,medium,P3,closed,0ac19ee3-e222-4517-abd9-a1813ccb8d98,1b317d1b-9bdd-4c2b-bffa-5e53d04b6c26,Performance,Slow response,limited,Robert Taylor,Emily Davis,Customer Experience,2025-12-16 04:55:39,2025-12-16 06:50:39,2025-12-16 08:27:39,2025-12-16 13:27:39,212,true,false
c1849283-c060-4d0e-bcfd-f466dec48d02,INC0000192,Resource exhaustion - redis-test-0031,Resource exhaustion detected on redis-test-0031. Impact: performance related issue affecting service availability.,low,P4,closed,ee6793ad-1eaf-481c-a0f6-a97eeb85dcba,6284d7b3-c605-4370-93f9-97ab0da34b42,Performance,Resource exhaustion,widespread,Jessica Garcia,Daniel Harris,Data Engineering,2025-10-18 02:18:46,2025-10-18 04:09:46,2025-10-18 09:34:46,2025-10-20 08:34:46,436,true,false
3b227caa-e4c4-45d8-8970-fcdc060a0351,INC0000193,Slow response - inventory-prod-0135,Slow response detected on inventory-prod-0135. Impact: performance related issue affecting service availability.,low,P4,resolved,86c844a0-5057-4c71-b389-f1886d1d60b0,9e0f8d3a-b07a-4be3-8cea-977f89543359,Performance,Slow response,limited,Michelle Robinson,Christopher Lee,Database Operations,2025-12-30 15:52:39,2025-12-30 17:29:39,2025-12-30 17:33:39,,101,false,false
ca17db26-492b-46e3-a108-d08046ee3f10,INC0000194,Connectivity issues - api-deve-0038,Connectivity issues detected on api-deve-0038. Impact: availability related issue affecting service availability.,low,P4,closed,fddc42c8-14d7-43b0-bd54-011f76e1b565,541cbcda-42b7-490b-83b8-1e60396f364d,Availability,Connectivity issues,limited,Amanda White,Kevin Thompson,Application Support,2025-11-30 05:42:19,2025-11-30 07:23:19,2025-11-30 08:02:19,2025-12-01 01:02:19,140,false,false
43796a0d-bfb2-4fcf-8520-daf8f0d8f339,INC0000195,Bandwidth saturation - reporting-stag-0072,Bandwidth saturation detected on reporting-stag-0072. Impact: network related issue affecting service availability.,low,P4,closed,435d2b5f-571b-4398-b9e9-1ffa9c5f98e2,6284d7b3-c605-4370-93f9-97ab0da34b42,Network,Bandwidth saturation,limited,Jessica Garcia,Amanda White,Security Operations,2025-09-11 06:48:18,2025-09-11 07:29:18,2025-09-11 07:16:18,2025-09-11 22:16:18,28,false,false
17d5f5b3-aadd-4cb6-a52c-086c5b2a58ec,INC0000196,Thread deadlock - vpn-test-0226,Thread deadlock detected on vpn-test-0226. Impact: application related issue affecting service availability.,low,P4,in_progress,0659d065-d6ea-45a3-894b-454ae8379ffd,1b317d1b-9bdd-4c2b-bffa-5e53d04b6c26,Application,Thread deadlock,localized,David Wilson,David Wilson,Customer Experience,2026-01-23 22:32:38,2026-01-23 22:56:38,,,,false,false
b3e00bb1-7d5a-4ae6-836b-8a42e117f99a,INC0000197,Memory leak - sqs-dr-0109,Memory leak detected on sqs-dr-0109. Impact: application related issue affecting service availability.,medium,P3,resolved,b7cf1f58-a41d-4bb8-b6f2-bf71a28e2b0f,,Application,Memory leak,widespread,Robert Taylor,Jessica Garcia,Data Engineering,2025-12-31 22:50:17,2025-12-31 23:13:17,2026-01-01 04:04:17,,314,true,false
309f5ecb-0a7f-42a2-83e9-c7b8f6285378,INC0000198,Storage full - blob-stag-0088,Storage full detected on blob-stag-0088. Impact: data related issue affecting service availability.,low,P4,closed,587e6082-6f52-46aa-9362-188335e0ee2f,e62f6318-4753-4bd5-8bd7-54a1f6528b9b,Data,Storage full,limited,Jessica Garcia,Daniel Harris,SRE,2025-11-01 11:14:58,2025-11-01 11:38:58,2025-11-01 16:29:58,2025-11-03 01:29:58,315,true,false
74e068d7-b676-43ba-a655-1115ffa518ed,INC0000199,Replication lag - sqs-deve-0195,Replication lag detected on sqs-deve-0195. Impact: data related issue affecting service availability.,low,P4,closed,13b410a8-52e2-44f7-a9d0-e5d8c16d0768,,Data,Replication lag,widespread,Jennifer Martinez,David Wilson,Security Operations,2025-08-07 14:09:55,2025-08-07 14:57:55,2025-08-07 16:19:55,2025-08-08 12:19:55,130,false,false
07394bb5-6688-4798-b356-e7f22abc0819,INC0000200,High latency - vpn-prod-0236,High latency detected on vpn-prod-0236. Impact: performance related issue affecting service availability.,low,P4,closed,08ff2d78-d479-489a-aa51-c09e0456b5de,7f62fecd-2388-45ac-b906-de6be5343086,Performance,High latency,localized,Jennifer Martinez,James Brown,Application Support,2025-12-28 11:03:35,2025-12-28 11:09:35,2025-12-28 18:28:35,2025-12-30 18:28:35,445,true,false
22a4f2c9-024c-4d8e-b83e-71b9cf1ab96b,INC0000201,Timeout errors - alb-prod-0139,Timeout errors detected on alb-prod-0139. Impact: performance related issue affecting service availability.,low,P4,resolved,f237a3e1-b381-4e50-b82d-03060674d7a7,541cbcda-42b7-490b-83b8-1e60396f364d,Performance,Timeout errors,localized,Michael Chen,Sarah Johnson,SRE,2025-12-24 07:16:39,2025-12-24 09:09:39,2025-12-24 13:50:39,,394,true,false
7abdf794-bd66-4c20-aee3-6916e8d79c5a,INC0000202,Certificate expired - nfs-prod-0126,Certificate expired detected on nfs-prod-0126. Impact: security related issue affecting service availability.,medium,P3,in_progress,226eb2c0-965c-41ff-89cb-f2ebde4dcd23,b9fe9953-0346-455c-94a1-c5a172a6e7b4,Security,Certificate expired,widespread,Robert Taylor,Robert Taylor,Cloud Infrastructure,2025-10-02 04:24:45,2025-10-02 04:51:45,,,,false,false
967e532d-ca46-4b91-a163-e6300028e626,INC0000203,High latency - s3-prod-0032,High latency detected on s3-prod-0032. Impact: performance related issue affecting service availability.,low,P4,closed,f303daa9-7e8b-4613-ba94-4914a48a7d31,f9c1269b-0495-436f-b7f9-ba6e77ec6bda,Performance,High latency,limited,Kevin Thompson,Emily Davis,Data Engineering,2025-09-26 20:05:38,2025-09-26 20:41:38,2025-09-27 01:19:38,2025-09-28 15:19:38,314,true,false
908e9936-fe7a-4832-a0fd-67791c12802e,INC0000204,Application crash - cloudfunction-stag-0060,Application crash detected on cloudfunction-stag-0060. Impact: application related issue affecting service availability.,low,P4,open,e24ecfcc-6f9f-490e-9281-595c7952c66a,5dde88a6-aa1b-4250-9502-369757c5ad99,Application,Application crash,limited,James Brown,Emily Davis,Data Engineering,2025-11-25 14:50:37,,,,,false,false
953d86c2-8042-4019-b05c-95b9646ae093,INC0000205,Unauthorized access - redis-prod-0058,Unauthorized access detected on redis-prod-0058. Impact: security related issue affecting service availability.,medium,P3,closed,d24e2454-6eac-4aa7-81a4-506247e0ec20,eddf2c15-98d6-47b7-8dcc-5836e6fc0014,Security,Unauthorized access,localized,Kevin Thompson,John Smith,Security Operations,2025-11-26 11:12:18,2025-11-26 11:41:18,2025-11-26 16:28:18,2025-11-28 09:28:18,316,false,false
f046c3cf-1607-4a36-b128-2276159eea90,INC0000206,Replication lag - lambda-deve-0248,Replication lag detected on lambda-deve-0248. Impact: data related issue affecting service availability.,low,P4,closed,96a58197-b97d-4547-86cf-14bfbd5c5988,669a3c68-8c1e-4132-91d6-035a5d9eccd9,Data,Replication lag,localized,Jennifer Martinez,Christopher Lee,Security Operations,2025-12-13 22:08:20,2025-12-13 23:35:20,2025-12-14 00:56:20,2025-12-14 17:56:20,168,false,false
ac8602f3-3746-4edc-98d4-f95cfb7f71c7,INC0000207,Configuration error - redis-stag-0094,Configuration error detected on redis-stag-0094. Impact: application related issue affecting service availability.,low,P4,closed,05b9211d-5d09-40a8-9470-a7f98512e39b,9fee8601-d9ae-4a80-8221-605196634a7b,Application,Configuration error,limited,Laura Clark,Lisa Anderson,Database Operations,2025-12-06 12:02:42,2025-12-06 12:47:42,2025-12-06 19:54:42,2025-12-08 04:54:42,472,true,false
d859ba02-89a7-4458-b092-0e90b02c6bc4,INC0000208,Unauthorized access - Unknown CI,Unauthorized access detected on infrastructure. Impact: security related issue affecting service availability.,high,P2,resolved,,,Security,Unauthorized access,localized,Lisa Anderson,James Brown,Cloud Infrastructure,2025-11-26 00:16:31,2025-11-26 01:42:31,2025-11-26 06:22:31,,366,true,false
9ed78676-8aad-455b-b3a8-ad84b7fe02b2,INC0000209,Bandwidth saturation - ecs-instance-prod-0272,Bandwidth saturation detected on ecs-instance-prod-0272. Impact: network related issue affecting service availability.,low,P4,in_progress,302f9205-eb2b-4f84-b7aa-cd3a408ba887,eab1fa5b-ffa4-4067-bcce-6ce998814034,Network,Bandwidth saturation,limited,James Brown,David Wilson,Application Support,2025-12-02 15:33:17,2025-12-02 17:05:17,,,,false,false
dd5860fa-00a4-421c-8664-80e4510e13ed,INC0000210,Partial outage - proxy-prod-0081,Partial outage detected on proxy-prod-0081. Impact: availability related issue affecting service availability.,high,P2,closed,80944ccf-f3dc-423d-a15f-97dcf0fe291a,7fa559bc-2833-4dcf-ac5b-1e2401d09160,Availability,Partial outage,limited,Robert Taylor,Jennifer Martinez,Security Operations,2025-10-27 06:36:42,2025-10-27 07:41:42,2025-10-27 12:25:42,2025-10-29 03:25:42,349,false,false
32bf308d-4578-4bf7-b61d-3b32eb07f513,INC0000211,Vulnerability detected - varnish-prod-0171,Vulnerability detected detected on varnish-prod-0171. Impact: security related issue affecting service availability.,medium,P3,closed,ce476033-fa79-4f06-82f1-b36a5d79c16f,,Security,Vulnerability detected,localized,Daniel Harris,Michelle Robinson,Platform Engineering,2025-11-02 23:17:21,2025-11-03 00:19:21,2025-11-03 02:09:21,2025-11-04 06:09:21,172,false,false
1fe8b7fc-1a37-4c60-8ec2-c9eeab0500a1,INC0000212,Backup failure - reporting-stag-0072,Backup failure detected on reporting-stag-0072. Impact: data related issue affecting service availability.,low,P4,resolved,435d2b5f-571b-4398-b9e9-1ffa9c5f98e2,6284d7b3-c605-4370-93f9-97ab0da34b42,Data,Backup failure,localized,James Brown,James Brown,Security Operations,2025-11-28 21:47:28,2025-11-28 21:54:28,2025-11-29 05:01:28,,434,true,false
b05e552e-647f-4622-8b95-a032e9c26f9f,INC0000213,Brute force attempt - k8s-node-prod-0167,Brute force attempt detected on k8s-node-prod-0167. Impact: security related issue affecting service availability.,medium,P3,resolved,18fd172f-3199-43dc-8b66-5da9cc302f61,0ab6f5c5-ff64-4df7-9fb8-1a2df130551f,Security,Brute force attempt,widespread,Kevin Thompson,Robert Taylor,Cloud Infrastructure,2025-12-25 08:11:44,2025-12-25 09:50:44,2025-12-25 10:08:44,,117,false,false
3c3b5767-bbef-4aa6-a96c-f48ee19def8c,INC0000214,Configuration error - Unknown CI,Configuration error detected on infrastructure. Impact: application related issue affecting service availability.,high,P2,in_progress,,,Application,Configuration error,localized,Daniel Harris,Laura Clark,Network Operations,2026-01-03 04:54:55,2026-01-03 05:04:55,,,,false,false
e58a4ffa-f4cb-4311-9dd2-40fa5896f80b,INC0000215,Data corruption - haproxy-prod-0176,Data corruption detected on haproxy-prod-0176. Impact: data related issue affecting service availability.,medium,P3,closed,b6a78847-afbe-458d-8598-8b24a8aec9a3,,Data,Data corruption,widespread,Laura Clark,David Wilson,Cloud Infrastructure,2025-10-14 07:23:31,2025-10-14 08:15:31,2025-10-14 11:22:31,2025-10-15 06:22:31,239,false,false
7a0dd3ad-317c-4bc2-bf51-17c138024054,INC0000216,Replication lag - redis-prod-0154,Replication lag detected on redis-prod-0154. Impact: data related issue affecting service availability.,medium,P3,closed,6163938c-bc64-4e42-ba65-41e07480bde6,dfee32ff-83a9-4f98-b35e-f6ec754fd1e6,Data,Replication lag,widespread,Christopher Lee,Robert Taylor,Data Engineering,2025-12-28 19:05:21,2025-12-28 20:21:21,2025-12-28 20:05:21,2025-12-30 01:05:21,60,false,false
f29a7ab5-9f4a-4dcb-b4e5-d1e49eccd1aa,INC0000217,High latency - activemq-dr-0035,High latency detected on activemq-dr-0035. Impact: performance related issue affecting service availability.,medium,P3,resolved,7a9c55f7-fdf9-4f8d-be48-5f1435aa3c4c,,Performance,High latency,limited,James Brown,Lisa Anderson,Application Support,2026-01-30 23:14:19,2026-01-31 01:08:19,2026-01-31 02:33:19,,199,false,false
36b5d94a-2858-4b89-9ece-e7fa97caf0c4,INC0000218,Certificate expired - cloudfunction-stag-0133,Certificate expired detected on cloudfunction-stag-0133. Impact: security related issue affecting service availability.,medium,P3,resolved,16136614-e26d-4045-92e5-9161e3b6a0c0,9e0f8d3a-b07a-4be3-8cea-977f89543359,Security,Certificate expired,widespread,Emily Davis,Michelle Robinson,DevOps,2025-10-09 09:47:05,2025-10-09 11:27:05,2025-10-09 10:13:05,,26,false,false
3126c3f7-0598-4969-aa5c-8858dc411782,INC0000219,Slow response - Unknown CI,Slow response detected on infrastructure. Impact: performance related issue affecting service availability.,medium,P3,resolved,,,Performance,Slow response,limited,Sarah Johnson,Christopher Lee,Data Engineering,2025-12-14 01:24:20,2025-12-14 01:31:20,2025-12-14 06:28:20,,304,true,false
7e63f018-85ac-405f-a7a2-a1ac1404efc3,INC0000220,Application crash - switch-prod-0290,Application crash detected on switch-prod-0290. Impact: application related issue affecting service availability.,medium,P3,closed,1a5928c6-9ff0-4027-8968-6091a4fe308c,5dde88a6-aa1b-4250-9502-369757c5ad99,Application,Application crash,widespread,Michael Chen,Kevin Thompson,Customer Experience,2025-08-28 08:08:04,2025-08-28 09:52:04,2025-08-28 09:20:04,2025-08-29 20:20:04,72,false,false
0580f6d7-1a70-4d3c-831d-32017a7eb847,INC0000221,Resource exhaustion - redis-deve-0239,Resource exhaustion detected on redis-deve-0239. Impact: performance related issue affecting service availability.,low,P4,in_progress,b291054c-6b87-408c-a78e-63e673fdd043,9fee8601-d9ae-4a80-8221-605196634a7b,Performance,Resource exhaustion,limited,Michael Chen,Lisa Anderson,Customer Experience,2025-11-27 17:20:57,2025-11-27 18:48:57,,,,false,false
fd3862cd-1139-4742-87f8-a034e1b50ad7,INC0000222,Configuration error - haproxy-stag-0206,Configuration error detected on haproxy-stag-0206. Impact: application related issue affecting service availability.,medium,P3,closed,ab13aacd-2ee6-4f26-8247-43f33fc36612,,Application,Configuration error,widespread,John Smith,Jennifer Martinez,Application Support,2025-12-29 22:30:18,2025-12-29 22:35:18,2025-12-30 04:04:18,2025-12-31 05:04:18,334,true,false
856f820f-c5fe-4b32-aa49-3f9b5266b072,INC0000223,Connectivity issues - router-deve-0103,Connectivity issues detected on router-deve-0103. Impact: availability related issue affecting service availability.,medium,P3,resolved,8fa23238-effc-41e6-b2dc-a0c13b0b4710,1b317d1b-9bdd-4c2b-bffa-5e53d04b6c26,Availability,Connectivity issues,localized,David Wilson,James Brown,Database Operations,2025-12-30 00:43:12,2025-12-30 02:42:12,2025-12-30 08:28:12,,465,true,false
cd2933f5-b7d4-4f20-8c79-e23e761233a2,INC0000224,Slow response - k8s-node-deve-0277,Slow response detected on k8s-node-deve-0277. Impact: performance related issue affecting service availability.,medium,P3,in_progress,f00cc1e9-771d-4d82-a926-94856a95e4db,ee0ab07b-68f0-4e1e-b88f-9ceeb03e83c7,Performance,Slow response,limited,Jennifer Martinez,James Brown,Network Operations,2025-11-01 14:19:46,2025-11-01 15:05:46,,,,false,false
addc55ed-924f-4857-b9e1-c1a108b88cb2,INC0000225,Certificate expired - Unknown CI,Certificate expired detected on infrastructure. Impact: security related issue affecting service availability.,medium,P3,resolved,,,Security,Certificate expired,limited,Emily Davis,Daniel Harris,Platform Engineering,2025-09-29 00:44:43,2025-09-29 00:52:43,2025-09-29 02:09:43,,85,false,false
009707c8-0ac1-404d-8775-b47346da4f4e,INC0000226,Memory leak - analytics-prod-0229,Memory leak detected on analytics-prod-0229. Impact: application related issue affecting service availability.,medium,P3,closed,92dcacfe-61e1-4ab5-9b98-a3fd80a32be5,,Application,Memory leak,localized,Emily Davis,Michael Chen,Database Operations,2025-11-25 02:20:29,2025-11-25 02:50:29,2025-11-25 04:20:29,2025-11-26 05:20:29,120,false,false
2f79956a-9ae2-4c35-b77b-50a785e9faed,INC0000227,DNS resolution failure - dns-prod-0108,DNS resolution failure detected on dns-prod-0108. Impact: network related issue affecting service availability.,medium,P3,closed,4491fd19-7667-476a-9849-283cff114acb,eddf2c15-98d6-47b7-8dcc-5836e6fc0014,Network,DNS resolution failure,localized,Christopher Lee,Michelle Robinson,Network Operations,2025-09-04 05:36:56,2025-09-04 07:15:56,2025-09-04 11:00:56,2025-09-05 10:00:56,324,false,false
7b9d6608-c98f-49b7-92dc-570f9dea6857,INC0000228,Bandwidth saturation - appservice-stag-0261,Bandwidth saturation detected on appservice-stag-0261. Impact: network related issue affecting service availability.,medium,P3,open,85deb876-35c6-42ea-bc50-f2e6dfa817e8,5dde88a6-aa1b-4250-9502-369757c5ad99,Network,Bandwidth saturation,widespread,John Smith,Daniel Harris,DevOps,2025-09-02 04:26:41,,,,,false,false
26bbe7d5-e00d-4232-bca9-2ca695cc94d8,INC0000229,Vulnerability detected - Unknown CI,Vulnerability detected detected on infrastructure. Impact: security related issue affecting service availability.,medium,P3,closed,,,Security,Vulnerability detected,widespread,Michael Chen,Daniel Harris,SRE,2025-08-21 03:36:52,2025-08-21 05:29:52,2025-08-21 09:24:52,2025-08-22 05:24:52,348,true,false
9fe8c36f-581d-42da-a535-de574c6428de,INC0000230,Thread deadlock - mysql-prod-0128,Thread deadlock detected on mysql-prod-0128. Impact: application related issue affecting service availability.,critical,P1,closed,ca74401b-710b-4f84-941f-6fdbc647f0d9,,Application,Thread deadlock,widespread,David Wilson,Laura Clark,Platform Engineering,2025-09-19 08:21:48,2025-09-19 08:27:48,2025-09-19 09:41:48,2025-09-20 19:41:48,80,false,true
613ea32a-6a37-4952-8925-c74c8d0f8947,INC0000231,Thread deadlock - vpn-prod-0213,Thread deadlock detected on vpn-prod-0213. Impact: application related issue affecting service availability.,low,P4,closed,3a6e0775-d09d-478b-904a-aa1c04874680,ee0ab07b-68f0-4e1e-b88f-9ceeb03e83c7,Application,Thread deadlock,widespread,Lisa Anderson,Jessica Garcia,Cloud Infrastructure,2025-09-14 03:04:18,2025-09-14 03:31:18,2025-09-14 04:48:18,2025-09-15 14:48:18,104,false,false
6bee25b8-1d51-4668-8b1a-7549a76e90aa,INC0000232,Connectivity issues - lambda-test-0192,Connectivity issues detected on lambda-test-0192. Impact: availability related issue affecting service availability.,low,P4,open,9afb888c-a5ad-411b-be47-dae081d205ff,3630dfb9-c14d-4f28-a4f2-4de2fc2c434a,Availability,Connectivity issues,limited,John Smith,John Smith,Application Support,2025-10-11 10:27:03,,,,,false,false
fbd953ef-b797-4342-be55-a008d7cee687,INC0000233,Memory leak - Unknown CI,Memory leak detected on infrastructure. Impact: application related issue affecting service availability.,critical,P1,resolved,,,Application,Memory leak,localized,Lisa Anderson,Lisa Anderson,Cloud Infrastructure,2025-08-16 07:26:58,2025-08-16 08:19:58,2025-08-16 14:11:58,,405,true,true
d4c01412-715c-4f20-8bc2-aab9fdfc7137,INC0000234,Slow response - Unknown CI,Slow response detected on infrastructure. Impact: performance related issue affecting service availability.,low,P4,open,,,Performance,Slow response,localized,Kevin Thompson,David Wilson,Customer Experience,2025-12-01 02:55:12,,,,,false,false
b05d0f1a-2a44-4bb4-ab9e-3455f83bd6bc,INC0000235,Storage full - efs-test-0132,Storage full detected on efs-test-0132. Impact: data related issue affecting service availability.,low,P4,open,ec69f0fe-62e7-4278-81a0-9c0dddfafaf6,541cbcda-42b7-490b-83b8-1e60396f364d,Data,Storage full,localized,Jessica Garcia,Emily Davis,SRE,2025-09-05 23:33:48,,,,,false,false
81638e3d-d977-470e-b6cd-12485d88feca,INC0000236,Packet loss - auth-prod-0264,Packet loss detected on auth-prod-0264. Impact: network related issue affecting service availability.,medium,P3,closed,3e54714a-006f-484a-853f-962e8575ddd6,,Network,Packet loss,localized,Emily Davis,Daniel Harris,Security Operations,2025-09-06 16:59:58,2025-09-06 17:32:58,2025-09-06 22:51:58,2025-09-07 04:51:58,352,true,false
0c82386e-4783-472f-be57-6e74e84e7808,INC0000237,Connectivity issues - sqs-deve-0155,Connectivity issues detected on sqs-deve-0155. Impact: availability related issue affecting service availability.,low,P4,in_progress,d4f78d5c-f7c7-4254-84f4-f0c35cb5ca65,1b317d1b-9bdd-4c2b-bffa-5e53d04b6c26,Availability,Connectivity issues,localized,Robert Taylor,David Wilson,Application Support,2025-10-28 04:38:02,2025-10-28 06:08:02,,,,false,false
48e85bc5-6fdb-404f-b633-56c51fcf5bb5,INC0000238,DNS resolution failure - sqs-stag-0198,DNS resolution failure detected on sqs-stag-0198. Impact: network related issue affecting service availability.,medium,P3,closed,8e0edaaf-bf84-4516-aaaa-db1fe23341e2,,Network,DNS resolution failure,widespread,David Wilson,Sarah Johnson,Network Operations,2026-01-12 13:33:21,2026-01-12 15:19:21,2026-01-12 15:29:21,2026-01-13 03:29:21,116,false,false
79acad0f-af26-4d3c-abf9-a4b0967885aa,INC0000239,Routing issues - postgres-prod-0177,Routing issues detected on postgres-prod-0177. Impact: network related issue affecting service availability.,high,P2,resolved,1267b3ea-59b3-47f4-bae3-5c9dcbfca46e,1b317d1b-9bdd-4c2b-bffa-5e53d04b6c26,Network,Routing issues,localized,Daniel Harris,Kevin Thompson,Network Operations,2025-09-22 10:41:54,2025-09-22 12:37:54,2025-09-22 17:54:54,,433,true,false
3682476a-a408-4410-b98f-8b175766eb60,INC0000240,Data corruption - auth-prod-0264,Data corruption detected on auth-prod-0264. Impact: data related issue affecting service availability.,medium,P3,resolved,3e54714a-006f-484a-853f-962e8575ddd6,,Data,Data corruption,limited,Christopher Lee,Laura Clark,Data Engineering,2025-10-30 00:05:12,2025-10-30 02:04:12,2025-10-30 01:55:12,,110,false,false
de6933d7-2f89-45c1-bb32-d0ca5c522ac7,INC0000241,Vulnerability detected - firewall-deve-0188,Vulnerability detected detected on firewall-deve-0188. Impact: security related issue affecting service availability.,medium,P3,open,9236425a-e2d4-401f-b91f-5be37e89e0f8,f24639db-705d-4ac1-a0be-3de9c28ea784,Security,Vulnerability detected,widespread,David Wilson,Emily Davis,Network Operations,2025-11-22 11:11:34,,,,,false,false
a5707ea8-5e53-4c9f-8793-c277e389174b,INC0000242,Timeout errors - web-prod-0178,Timeout errors detected on web-prod-0178. Impact: performance related issue affecting service availability.,low,P4,closed,1a4189a7-ca6e-401a-9faf-db9ce91da8b0,,Performance,Timeout errors,localized,Lisa Anderson,Daniel Harris,Data Engineering,2025-10-22 04:17:06,2025-10-22 05:17:06,2025-10-22 09:15:06,2025-10-22 15:15:06,298,true,false
73650b90-2848-4d4b-835c-ab0258e84512,INC0000243,Service down - mongodb-deve-0182,Service down detected on mongodb-deve-0182. Impact: availability related issue affecting service availability.,high,P2,closed,a77b59bc-6f0e-4228-b498-868376945ea5,,Availability,Service down,localized,Sarah Johnson,Jessica Garcia,Data Engineering,2025-12-17 09:41:13,2025-12-17 11:25:13,2025-12-17 11:13:13,2025-12-19 00:13:13,92,false,false
b113f0ff-26d7-4cac-81b3-36a9bccc3699,INC0000244,Packet loss - mongodb-stag-0052,Packet loss detected on mongodb-stag-0052. Impact: network related issue affecting service availability.,medium,P3,closed,e2d9e46d-b154-4b8e-b9cf-825f10f0496f,,Network,Packet loss,widespread,David Wilson,Michelle Robinson,Network Operations,2026-01-25 17:50:18,2026-01-25 19:16:18,2026-01-25 23:29:18,2026-01-27 15:29:18,339,true,false
6ff2329d-bf46-4656-8dbc-e5fae3cb1653,INC0000245,Backup failure - kafka-test-0268,Backup failure detected on kafka-test-0268. Impact: data related issue affecting service availability.,medium,P3,closed,09a0cca0-0efc-481e-845a-220d6a80ae85,9fee8601-d9ae-4a80-8221-605196634a7b,Data,Backup failure,localized,Amanda White,John Smith,Cloud Infrastructure,2025-11-20 05:09:29,2025-11-20 06:13:29,2025-11-20 08:08:29,2025-11-20 17:08:29,179,false,false
9dde6c3b-4cfb-45b7-86d0-968bfec2a325,INC0000246,Certificate expired - Unknown CI,Certificate expired detected on infrastructure. Impact: security related issue affecting service availability.,medium,P3,closed,,,Security,Certificate expired,widespread,David Wilson,Laura Clark,Database Operations,2026-01-08 09:26:02,2026-01-08 09:39:02,2026-01-08 10:11:02,2026-01-09 13:11:02,45,false,false
1337b4d4-6a3a-42ad-8b8f-d90b250a145b,INC0000247,Failover triggered - lambda-deve-0215,Failover triggered detected on lambda-deve-0215. Impact: availability related issue affecting service availability.,low,P4,closed,8e1fe2d9-bc39-4b62-9e20-16a4f338002a,ad376f29-742f-47ef-8cc6-6deccdeaa394,Availability,Failover triggered,widespread,Jennifer Martinez,Robert Taylor,Database Operations,2025-11-13 09:20:26,2025-11-13 09:49:26,2025-11-13 11:42:26,2025-11-14 10:42:26,142,false,false
72f57bda-fe32-4c49-a1be-5b41d0a4face,INC0000248,Memory leak - cloudfunction-prod-0073,Memory leak detected on cloudfunction-prod-0073. Impact: application related issue affecting service availability.,low,P4,in_progress,e29547be-9452-480b-a757-30f4840a6bef,b9fe9953-0346-455c-94a1-c5a172a6e7b4,Application,Memory leak,limited,John Smith,Emily Davis,Data Engineering,2026-01-23 21:50:14,2026-01-23 23:32:14,,,,false,false
1183fe0a-9532-41f0-95da-a019be4a02d9,INC0000249,Configuration error - docker-host-stag-0225,Configuration error detected on docker-host-stag-0225. Impact: application related issue affecting service availability.,medium,P3,in_progress,4b083293-f042-4d73-9ff4-8b93c27cc574,eab1fa5b-ffa4-4067-bcce-6ce998814034,Application,Configuration error,localized,Kevin Thompson,David Wilson,Cloud Infrastructure,2025-10-19 16:21:14,2025-10-19 17:35:14,,,,false,false
39da8204-a3c5-4b9d-b5c3-87842ee7d79f,INC0000250,Thread deadlock - blob-stag-0021,Thread deadlock detected on blob-stag-0021. Impact: application related issue affecting service availability.,low,P4,closed,4f53abea-fb31-4374-8e31-6be8a799ea80,8e1c81ff-9d7e-446d-849f-8ac123da8bef,Application,Thread deadlock,limited,Lisa Anderson,Laura Clark,Security Operations,2025-11-09 21:06:30,2025-11-09 21:25:30,2025-11-10 02:41:30,2025-11-11 08:41:30,335,false,false
d51a57b1-e64f-4091-9cf7-950e2a4912df,INC0000251,Thread deadlock - nlb-prod-0254,Thread deadlock detected on nlb-prod-0254. Impact: application related issue affecting service availability.,medium,P3,in_progress,8609a412-dc0b-4d24-9055-02dae7227d02,ee0ab07b-68f0-4e1e-b88f-9ceeb03e83c7,Application,Thread deadlock,widespread,Emily Davis,Robert Taylor,Security Operations,2026-01-31 03:33:13,2026-01-31 04:31:13,,,,false,false
